range_atomic_mass,gmean_atomic_radius,range_Density,gmean_ElectronAffinity,wtd_range_ElectronAffinity,wtd_std_ElectronAffinity,wtd_gmean_FusionHeat,mean_ThermalConductivity,gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_range_ThermalConductivity,wtd_std_ThermalConductivity,wtd_std_Valence,critical_temp
0.4339949626022599,0.3398854731973359,0.4669175398479169,0.1638979544273166,0.1502385801455838,0.1562397358531574,0.082059738764557,0.1279272791190345,0.036146046700806,0.5006861866613731,0.0994747243257605,0.2392190962330042,0.3085209639314403,6.4
0.9279161288951432,0.368115073563996,0.4328990532424561,0.1667503193185015,0.3509326287069516,0.2875749396179903,0.0098658235679168,0.2742436854049866,0.0259366252114929,0.2967770706960031,0.0905468766984311,0.5315044535721868,0.3909296447497533,30.1
0.6251134405007278,0.516067752800708,0.4666076486201805,0.1906397016733053,0.1817014987887328,0.1464472330836511,0.1858735802653101,0.1570754738829949,0.1581119900135427,0.8272906883357355,0.0576051215623754,0.0489324461190362,0.1443375672974063,12.2
0.8875723256819676,0.4223204571328959,0.930495824636273,0.0459745439354947,0.1399982572072126,0.3541864129031759,0.0446043135580291,0.304273741427423,0.0549945808079936,0.7055040743777145,0.2562110046689069,0.7709952974284804,0.283363343748797,91.5
0.6791793490349635,0.3878318233160799,0.3965975094219107,0.1407343129686084,0.390008806721275,0.2749852775181664,0.0079311831889787,0.3055243814678479,0.034746067276933,0.4158485093234761,0.1872859007572738,0.725056024378503,0.0897392656670933,42.0
0.6005999544362748,0.39389898786478,0.3965975094219107,0.2035657632115147,0.3712082988813859,0.2371644083803022,0.008089476178577,0.2652204076945459,0.0239184167581287,0.2512838277434337,0.1423068667084212,0.6496406227186988,0.298429068172252,15.0
0.4314219296151038,0.6132192091058,0.448855308288426,0.1478721379549972,0.1789723754278759,0.1393523721408645,0.237562901266002,0.1342666330038254,0.1300632212173247,0.6318029055409066,0.0514933738541251,0.0730819125542621,0.1647809994440433,10.4
0.1633542489231506,0.44784662991588,0.1326334454711633,0.1672462247454916,0.3144813408164553,0.1300562982902513,0.1909679080195513,0.1833933672051137,0.1694927766008678,0.6011756317716032,0.1026305300916699,0.0558673281286677,0.2572504184209963,12.2
0.5909728143812887,0.386022516846852,0.3965975094219107,0.1320366092626913,0.3718239267159553,0.250606681731302,0.0079106752824401,0.2796576520312511,0.0301704061324467,0.3340186605795499,0.1423068667084212,0.6491100939507682,0.147738814702212,17.0
0.4294390709231404,0.528917349231008,0.4475714732020897,0.1948208062568607,0.3123505349420156,0.2482728851668291,0.2366857313766959,0.3488201252298605,0.3226984517990647,0.6112267320173197,0.1581307293742526,0.1525558800692436,0.1063406476063283,0.13
0.2862614598105922,0.4316537500889399,0.0132810526172726,0.0868820156992637,0.4018809620268445,0.3584691428440493,0.2605247400606112,0.2781377831647414,0.227870687553869,0.2968493972608881,0.2200411850670917,0.2541556728711593,0.3142696805273543,3.1
0.905811759883977,0.370424209453668,0.5245383163016377,0.0501907199495819,0.3616882932793651,0.3277485737019157,0.0093441082087106,0.4129989799886348,0.0804667160718067,0.7697009867109924,0.193710171161596,0.7368878710844181,0.0547785165101816,117.0
0.060606582236898,0.437857126656516,0.1261699998640905,0.2388682596247923,0.2303648067688295,0.0398993372185245,0.2166848692850356,0.6480921692928114,0.3502477245060297,0.1582592656144683,0.0664856516540454,0.172128263640801,0.0994987437106619,4.74
0.5833830113852575,0.37698135519346,0.3965975094219107,0.1267869135249799,0.3566994457476476,0.3020511366196671,0.0101935309642464,0.3091336925520241,0.0379143875711131,0.43674818004358,0.2000974605524885,0.740118364105082,0.0995218976513599,82.0
0.5909728143812887,0.249129667075004,0.3485200989473836,0.1763387720791894,0.1432349657013414,0.2729900293237946,0.034528057440468,0.0854983715690715,0.0099018734983693,0.5661205598007781,0.0491813346950976,0.1498565438570186,0.36324157862839,10.3
0.4810156113939316,0.421523074518868,0.2799645891721083,0.090817421281129,0.1775473418425343,0.2008276342245062,0.1620161070775296,0.2188849261995139,0.1449986534878366,0.7456068434660994,0.1043244320446393,0.2823083379623783,0.4164799581679233,21.0
0.3116801137996829,0.405957857307636,0.2908550523182719,0.2779453167874756,0.2173482959192475,0.1243689799218837,0.2619157588311718,0.304706323089927,0.2931833546032024,0.6250066531583119,0.0481599574863822,0.1708826948236768,0.1571348402636773,6.0
0.6005999544362748,0.468076755837468,0.3965975094219107,0.1107664125789969,0.3871994106486909,0.2812231359882196,0.0079144282857761,0.2420579966963975,0.0335024680780443,0.4189734575095664,0.2005805004667758,0.742651035781215,0.1399954169768413,24.1
0.5068558596652653,0.349945148317684,0.5322563388361309,0.2161455938540961,0.1745459359666588,0.0634550728396155,0.071372052455765,0.1985678885247428,0.0553220441984877,0.624556945833119,0.0661948662895767,0.1729819017723883,0.6239187599048767,4.82
0.3767477193855378,0.5484312553444641,0.3342840943767536,0.1669465698601789,0.1226470827621462,0.1439886503144664,0.1314772644377581,0.1277498213240625,0.1043250296475654,0.7197727313608452,0.0873729573535273,0.1108442469234153,0.1443375672974063,1.6
0.6005999544362748,0.431752797353716,0.3965975094219107,0.1590144228378595,0.3445587963148298,0.2861791862381921,0.0105741724061241,0.2694312706260849,0.0264028489902506,0.2801815385013725,0.2305266160026756,0.7813625220811461,0.1412016890077659,10.0
0.5008547766372529,0.434859193387828,0.2799645891721083,0.090817421281129,0.1775473418425343,0.1996079373097292,0.1634718593554296,0.2224942372836902,0.1581962191942659,0.7660088915223284,0.1005878836189717,0.2785775735474575,0.4171988268333366,24.0
0.5833830113852575,0.399866604287368,0.4550341409379106,0.171031810205305,0.2273874268866416,0.3106720304109452,0.0585033287810881,0.3452268033937871,0.0424603848784032,0.4947320512334031,0.4184839648693279,0.8926481190096888,0.1662061665399883,63.0
0.3169883233578138,0.357562027086016,0.276245894439272,0.2432288928100957,0.2849724229823417,0.1197266922117059,0.2115569797967911,0.440055488746538,0.3898156726344985,0.5870386595437791,0.1223719609406137,0.3552503383903462,0.278762144727962,16.4
0.5909728143812887,0.2075156657995516,0.3485200989473836,0.1217638322276555,0.1118039163097935,0.469838953927882,0.0458910224904744,0.1312860839622406,0.0127168960423185,0.7259094274123783,0.0472549101014126,0.1503161217557891,0.4006638424432166,1.0
0.905811759883977,0.4084337119835721,0.5245383163016377,0.09713131408678,0.3466286169972464,0.3421010815017211,0.0091586338802546,0.335511469501189,0.0709559252592029,0.7907461367683546,0.1275055400557991,0.6269642098291338,0.1271567517128873,29.7
0.755170179743991,0.407842018303404,0.3965975094219107,0.1032407194755797,0.2739028636019033,0.2917973122633178,0.0607572598965933,0.3951556067248924,0.0539376203335611,0.5696423929084462,0.4981981803009166,0.8903431273750763,0.1053268721647043,83.0
0.0922374529781491,0.4871995288573159,0.0633948911597816,0.0901047691483801,0.0452681934698573,0.0019516870186733,0.0662722055983809,0.0690985162061977,0.0697704315667023,0.4031414162315888,0.0340441078783048,0.0265205919517731,0.0,1.68
0.6460499625767758,0.389565651864076,0.3965975094219107,0.2035657632115147,0.3672896606531606,0.2438907544829597,0.0087523421225371,0.2652204076945459,0.0239184167581287,0.2512838277434337,0.1423068667084212,0.6494434850371792,0.1685438503133769,10.3
0.3693229382390341,0.2912088265364599,0.3965975094219107,0.0758709698718287,0.1881306312570232,0.3633191754645602,0.0330366280121103,0.398163365961706,0.0572465846213621,0.5828475557302089,0.2930431476097823,0.779074189985519,0.0784313725490196,85.0
0.6460499625767758,0.381386838196284,0.3485200989473836,0.1139078020906793,0.1619265000004572,0.2807538460385438,0.0449780269011826,0.0951790872986679,0.0289757317926559,0.8543781610931976,0.0491813346950976,0.1444864730327777,0.3704642357907166,18.0
0.3464944348881578,0.5830199997419441,0.1155008875948815,0.2285139357735847,0.3038798957093983,0.1576623776431442,0.2080769860006054,0.2495640704150124,0.1540416215214727,0.1940466668474637,0.2599392188122758,0.2805100159620503,0.4465142774872933,1.27
0.4306594248103811,0.432,0.2009865962747267,0.0726600553063471,0.0011888616466831,0.0281057866672324,0.0344852100916063,0.1924166449155544,0.1931372319919975,0.3996737226223651,0.0129533678756476,0.0826830228730921,0.0,2.52
0.4033909008913968,0.4717076179222441,0.2975841189776901,0.0500788203848006,0.1298602721761563,0.2311978044487419,0.1288088651224727,0.2676106258358939,0.194329938560064,0.4752524941211411,0.2447854390859573,0.3417616738539123,0.4629481479111033,5.2
0.6460499625767758,0.384977116025864,0.3965975094219107,0.2073734353094195,0.3428705127771323,0.2791889083126741,0.0105249911958564,0.3139461073309258,0.0369624864745965,0.4388695567508932,0.214576359720391,0.7604358673386685,0.0888231183368653,50.0
0.7891982428827354,0.4183111425506841,0.8955856481580885,0.3229694677219439,0.2796568396582297,0.217567837516511,0.3312416366181165,0.2826494220199618,0.2143938060752349,0.710173000154819,0.1737495017935432,0.2546269253627352,0.3711842908553333,6.2
0.588799113113342,0.4791760525714639,0.7516190377868525,0.2445288447406688,0.2597357861682957,0.2626420065173945,0.1942748749805007,0.1645948719750288,0.1497286437149711,0.785490938481295,0.0717832469775475,0.1027405558670944,0.1855921454276673,2.68
0.6166326060671687,0.402464450995088,0.3102706674096382,0.1453268419384698,0.4477108653572904,0.3125797137772261,0.0041611513000615,0.036033151161377,0.0100047961264438,0.6691091183338258,0.0081812991578939,0.0375238592189818,0.109219940762315,78.5
0.5833830113852575,0.371780913987324,0.3965975094219107,0.1870317598126986,0.339986292214173,0.2923215808056888,0.0108360142982168,0.3163523147203767,0.0390044012693468,0.4520833548337997,0.2084445879449367,0.7511910395483442,0.0888231183368653,51.0
0.5833830113852575,0.3663811959384039,0.3965975094219107,0.0760530634380619,0.3468219985770167,0.2981665906354909,0.0110172967565274,0.3337973182938955,0.0412279460066156,0.4808046612578496,0.2259633166663922,0.7746676809290145,0.0893602677158733,45.0
0.4036558494331412,0.331407990575208,0.35504680663509,0.1401608396080302,0.3511257148030651,0.3004407835018964,0.5535995666523992,0.3016985638531134,0.2370300854076211,0.5532745587476678,0.1688919888401753,0.1653527538309986,0.3265986323710903,12.0
0.6166326060671687,0.4355992558914159,0.3965975094219107,0.1011316780609852,0.2344578875809816,0.3114602897652382,0.0572829806853513,0.3267765485333143,0.0468773816767878,0.5825803125715664,0.4270246469851385,0.8883884567976169,0.116642368703961,85.8
0.9193553800344526,0.419044866620044,0.5245383163016377,0.0875563253282667,0.1692655534979528,0.342196965489943,0.05734895205801,0.4375590159959253,0.098471258284751,0.8817120695106887,0.3130023590466994,0.7847282842446139,0.198975535282715,112.0
0.7273059134848913,0.439781670701088,0.4012901480133471,0.1763823902428699,0.3454205858358461,0.279263052588561,0.0109998745363553,0.2682281669313595,0.0257480528142508,0.2722976721953399,0.2299057891590274,0.7807643965720756,0.1229967687713996,61.1
0.5909728143812887,0.3924847869163719,0.3965975094219107,0.102389632489178,0.3447399288742966,0.2733107665490374,0.0104973232274258,0.3795152586934618,0.0432814743409822,0.5110393900534185,0.2341578568641451,0.7875748413199366,0.1073455140805609,25.0
0.4766207987346016,0.54764199873374,0.4944978591164532,0.1875879091524322,0.149756418308264,0.2601816967165568,0.3235105887328643,0.2585873481254531,0.2451648353302611,0.612724239380761,0.1771670765731172,0.2083040118021185,0.1642195924936923,11.25
0.3443754043203604,0.33885982189998,0.3939412988984562,0.0559242520433253,0.2439166864048183,0.3658385428581908,0.0245939199420372,0.1915687060251099,0.0629320468265371,0.9814182476752056,0.0248854934734954,0.1956861043844082,0.3545096378567632,24.0
0.1495053720093516,0.3600341643770881,0.1971350910157176,0.1797640440637966,0.5776120253573627,0.517723926031751,0.077401341923109,0.4235328646723098,0.0521475964853766,0.1309513624303076,0.0177313910680464,0.2532059600446379,0.34570809304181,3.49
0.7643675513575211,0.470646260985852,0.4355995339413016,0.1208855129789322,0.3482994432687467,0.2822976556163534,0.0109830304083916,0.2415567034902618,0.0331648194292339,0.4155565382079854,0.2313297643961613,0.7815702875765742,0.1414289997282326,20.0
0.3915066446778578,0.447575084828908,0.098235519192427,0.175113884865036,0.084461434569301,0.1044027444650992,0.0405601079601384,0.2134709595732495,0.1683117445290033,0.7446955730737266,0.1419888401753686,0.1238790575569952,0.1610622335741693,0.88
0.5909728143812887,0.35250401238182,0.3965975094219107,0.1806012894488545,0.3375707779423585,0.2810100028197451,0.0103530746678182,0.3240260980862771,0.0221354467608322,0.1885876942522409,0.2316885178473774,0.7830235668183915,0.0891379240861,65.0
0.6280783522972223,0.5480607303457681,0.3897103539661716,0.0307838761709322,0.0375223025872372,0.1191952174904654,0.1822463594215241,0.195424404152368,0.1331198096122073,0.4284663247824002,0.0470057791948983,0.1175502146572583,0.1306394529484363,1.7
0.6005999544362748,0.1983942185598656,0.3485200989473836,0.2422817773785557,0.1298774192191373,0.3423016244921889,0.0454863590015807,0.0853730683192659,0.0064219151591572,0.5605647746342718,0.049196473071941,0.1457710606282727,0.38464698823149,14.6
0.6791793490349635,0.377287190363684,0.3965975094219107,0.1824445250330114,0.3395061668812547,0.2793806730220134,0.0106659128308151,0.3225222184678703,0.0212266103899906,0.1792528593824194,0.2302601373882988,0.7817792789682515,0.088885815613132,94.2
0.5909728143812887,0.333208786206492,0.3965975094219107,0.1447235510930579,0.3723082079450339,0.2480193974189098,0.0078478292964123,0.3368090748427348,0.0261540162079421,0.2470617244089853,0.1421037667393105,0.6488521212230406,0.1481658025872166,29.0
0.2244657778246215,0.298341226752564,0.3174171575528173,0.0753933236802313,0.3095974057209851,0.3063575595859552,0.2057052154589393,0.3533317640850809,0.3543192896348036,0.8232777539158219,0.1347399362295735,0.1388829986093386,0.2667897632552226,5.96
0.7353608742234429,0.3505147789643799,0.412534772562638,0.1462097502834038,0.2264324182451853,0.3183778046675614,0.0614045794522925,0.3398168340795484,0.0279740175773039,0.2633115716293722,0.4270246469851385,0.8790619799760871,0.116642368703961,45.0
