range_atomic_mass,gmean_atomic_radius,range_Density,gmean_ElectronAffinity,wtd_range_ElectronAffinity,wtd_std_ElectronAffinity,wtd_gmean_FusionHeat,mean_ThermalConductivity,gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_range_ThermalConductivity,wtd_std_ThermalConductivity,wtd_std_Valence,critical_temp
0.7226293327491534,0.462922383048804,0.1226283858328178,0.2465362011765748,0.1573942797022642,0.1324278086902386,0.1024416391185346,0.1162200775829439,0.0726879215742786,0.4016436861677528,0.0416175290804005,0.158510239654629,0.4276771110014666,4.1
0.905811759883977,0.372359651809748,0.5245383163016377,0.0811477004727178,0.154114356209862,0.3435615302990402,0.0531950289414315,0.3568541409014501,0.0683716513154438,0.6992323093527937,0.2846799450549447,0.7692138987321767,0.2651316363252389,83.5
0.6537625222108734,0.3960306730364121,0.3965975094219107,0.1465412016582507,0.4337945811686144,0.2139675664124056,0.0053729600645935,0.2778529964891629,0.0290181228678942,0.3226781368220239,0.1660246778264913,0.6939675406825295,0.1179244369904143,5.0
0.2105490313477082,0.36231874856892,0.1294017226676269,0.0677692616535939,0.1800439513005689,0.2356462141725999,0.1287524594049735,0.2134709595732495,0.2154624776931464,0.6506841449657786,0.0205510163411717,0.0881070958930812,0.4082482904638633,2.29
0.8875723256819676,0.417281534278704,0.5990892916599284,0.0506516599397895,0.3255651893993779,0.3494017310555899,0.0111481226500336,0.3289321093196954,0.0444365903286798,0.5836011291635009,0.1660357130995085,0.6893114325343943,0.1662958838566196,74.0
0.9279161288951432,0.397783869607472,0.4328990532424561,0.1047052060558607,0.1352924553925392,0.3154708245776177,0.0566936206827264,0.3723942302916516,0.0620846293777195,0.7035787461600326,0.2490949519230769,0.7677213539002018,0.44087980221371,76.0
0.3088988869006983,0.426383077847784,0.2744750874236356,0.1482603715147587,0.0769559288987574,0.0605079859844553,0.1673131660942632,0.3588459893525714,0.2561877269558663,0.4950645010101304,0.0562973296133917,0.3478866511705272,0.1190238071423806,2.4
0.9279161288951432,0.354611333015552,0.5019605268522741,0.0992005922641903,0.1770099553895035,0.3268879706828322,0.051028543549251,0.3398101718928388,0.0521055001795998,0.6305005749173881,0.3266819041614114,0.8095076502178437,0.3750242609130833,111.0
0.7353608742234429,0.4241246239133481,0.412534772562638,0.0999199437586512,0.3583040926900701,0.3035009310568444,0.0104171805655133,0.2751433483013469,0.0452868614116743,0.554049415137422,0.1854184186185243,0.7159852333726595,0.1049881574828523,40.0
0.399382062413456,0.49642421318606,0.1931950454059267,0.0938953881757815,0.1413327870666484,0.1811108047707192,0.1549905194522824,0.1202304232320286,0.0974650569589357,0.7109541071729354,0.0781337186129932,0.1070412598610658,0.3944160240152533,7.76
0.5833830113852575,0.373279294821008,0.4643308777700015,0.124600581399812,0.3387798438567403,0.3253845663449716,0.0111687914705317,0.6303623790437142,0.0872226288107785,0.685021297540951,0.1897582536203001,0.7970757914231986,0.0709862849999933,117.0
0.9279161288951432,0.361490103015124,0.4328990532424561,0.109863101830779,0.1405386884539279,0.3135978512735253,0.0743799836602568,0.369386471054838,0.0614468095298506,0.6991819438268996,0.2590629434037465,0.7599880821895819,0.4500973831527866,74.0
0.5833830113852575,0.371780913987324,0.3965975094219107,0.1870317598126986,0.3385414637393786,0.2925373281889153,0.0110332938438836,0.3163523147203767,0.0390044012693468,0.4520833548337997,0.1847705937912542,0.7159726205203879,0.0890116050652806,66.0
0.9279161288951432,0.3417012447358881,0.4328990532424561,0.0975008711158093,0.3521429153851002,0.3099904365089064,0.0101890369237899,0.3867338808618144,0.0448662801355444,0.5336526635115584,0.1302908159264408,0.6405158955065257,0.3371769971112333,89.1
0.9279161288951432,0.388965942773228,0.4328990532424561,0.1052817920756882,0.3500643160377587,0.3086652598401584,0.0103941578394517,0.3307868941823981,0.0461875114175459,0.59314416558222,0.1310281197324619,0.6485247711228078,0.3382059591280533,83.0
0.9279161288951432,0.390001292313564,0.5019605268522741,0.0980163380346426,0.3471005036200837,0.3165989577167894,0.0100831457239929,0.2985589988774784,0.0522884281621021,0.6854107025635939,0.1328197422611929,0.6313430274282278,0.292141940810023,76.0
0.3450216437310978,0.362083026269528,0.0723374665887452,0.1722784926796833,0.398954533358086,0.5160405459155732,0.147837023724811,0.1232381824688421,0.0483494844217546,0.0960454723420492,0.0946592267835791,0.1781524588967117,0.5,3.0
0.3316711328028721,0.465395798567836,0.33556792946309,0.1976198788669254,0.2590060842281041,0.1106062213221276,0.2068977416358515,0.4290270382115569,0.3800418419585765,0.5848425792804887,0.1268713880031885,0.3659676614586475,0.3090012473006109,13.8
0.3793756154060013,0.22919829059482,0.3793400211106758,0.0794434988017427,0.1999494316306938,0.2330326070623692,0.0340131197015469,0.0811683983639955,0.0036319628312818,0.002529671710808,0.073077008096938,0.1260422121898211,0.3320707025330319,13.5
0.9279161288951432,0.361490103015124,0.4328990532424561,0.109863101830779,0.1447842962960251,0.3143453351956955,0.0742088365909304,0.369386471054838,0.0614468095298506,0.6991819438268996,0.2640450079713033,0.7640689513762241,0.4442166082686766,78.0
0.9193553800344526,0.288951334685104,0.5019605268522741,0.2251691619446589,0.3104472835035396,0.2489759016566109,0.0105021932791537,0.3368090748427348,0.0261540162079421,0.2470617244089853,0.2370129285597279,0.7824988221525183,0.2519866165844453,19.8
0.6166326060671687,0.4355992558914159,0.3965975094219107,0.1011316780609852,0.2342050911758898,0.314208184986762,0.0570382688208315,0.3267765485333143,0.0468773816767878,0.5825803125715664,0.4270246469851385,0.8833933857267572,0.1115749953700949,78.7
0.6005999544362748,0.36924798869178,0.3965975094219107,0.2261964265463921,0.3711943387692364,0.2359890607844084,0.0081025986474123,0.2736421335576239,0.0269827899956283,0.2989367608813998,0.1412872868275926,0.6476699158892925,0.3028891837293246,22.0
0.7595145564946436,0.40388292521956,0.6942448904802345,0.2136372932454802,0.5287688054589783,0.4751916507378005,0.0411114157535476,0.197635107191426,0.0369861915207226,0.3727799378090988,0.0423325876693752,0.2070239243447663,0.4881355491586233,4.7
0.8664911690711357,0.335343536773576,0.8986845604354521,0.3658808430428281,0.061912256523421,0.2334569460357487,0.4011196701409323,0.4300296246238271,0.4495369642288524,0.6719884353798377,0.1380031885213232,0.0202409633423833,0.2666666666666666,3.2
0.5833830113852575,0.37698135519346,0.3965975094219107,0.1267869135249799,0.2072357418302438,0.3162683519065623,0.0581887328255695,0.3091336925520241,0.0379143875711131,0.43674818004358,0.3828004866242203,0.8739668650897728,0.129980418958414,36.0
0.3263629232447411,0.3888958598578559,0.3519478943577263,0.3021590309510237,0.0569416313581034,0.1795988919934481,0.3962721302612756,0.4345412634790474,0.4541938345219088,0.4237651805160655,0.0498206456755679,0.025380548774984,0.3281019711898336,1.34
0.3505581940993533,0.3717373604909199,0.3965975094219107,0.1009356161552301,0.34863143126377,0.3269169154040607,0.0108580199623794,0.3568541409014501,0.0646535439396477,0.689559064868767,0.2073104462662739,0.7508890518913849,0.1057801713395823,81.0
0.0193439073615804,0.5539758709234521,0.069504175363727,0.1232044606766722,0.0720303836456533,0.0242043894706977,0.3163015073304558,0.2029438022444019,0.2032215374674361,0.3983030373848645,0.1188969709047429,0.0081687028813013,0.0148922052691257,1.71
0.6005999544362748,0.431752797353716,0.3965975094219107,0.1590144228378595,0.3406726605222486,0.293309185764559,0.0113635500413037,0.2694312706260849,0.0264028489902506,0.2801815385013725,0.2362686508411615,0.7874275114489935,0.1028512203492686,56.1
0.3268730869462235,0.38815366297882,0.3706741785480808,0.1663350454598176,0.1194424909516961,0.1554838980507931,0.098949991060872,0.2292616955665208,0.233817609738621,0.8343194714471357,0.0698236349143084,0.0718151372316341,0.5446700212961666,13.35
0.7044230760168918,0.4374725789950041,0.3965975094219107,0.1096489922420677,0.2546694065355076,0.2899723827648549,0.0725320883903332,0.3217636164719574,0.041681177631744,0.5553210819754851,0.4649882788627615,0.8763171177717877,0.1333333333333333,80.0
0.9279161288951432,0.355079924960824,0.5019605268522741,0.1541496277301645,0.3506479627089735,0.2896709570288049,0.0096334170430712,0.2460683423454822,0.0330090790328217,0.4328684527113469,0.099424404268047,0.5534238073047172,0.36712491176634,21.0
0.7273059134848913,0.3735686136474159,0.4012901480133471,0.0846156662943998,0.3474209579417627,0.296284142113837,0.0114133175859764,0.3325942145991701,0.0402066451099053,0.4746967569998462,0.2091649031604419,0.7524392027129074,0.0892647763490023,32.0
0.8875723256819676,0.43803433075214,0.930495824636273,0.0411623583443807,0.3254294419757783,0.3564718426014176,0.0113442794225246,0.3047034213183989,0.0554461623819356,0.707703139861748,0.1867943154643284,0.7317176940540714,0.1606160827615549,130.3
0.2165641546962516,0.554704760932992,0.1798697226132631,0.0823598953486377,0.1043043193172642,0.2183144179557138,0.2010893553952572,0.1142149047584014,0.1083530985325547,0.3682302056438675,0.0076723794340374,0.070542780534064,0.1567375726067833,9.3
0.5967934408238476,0.334510080713404,0.3965975094219107,0.1724101228164365,0.1806223782171282,0.3430682425718885,0.0557550896413358,0.2321348976809433,0.015409819227974,0.3280145749822895,0.3425086625647668,0.8487062505049956,0.2875905654456233,20.0
0.5833830113852575,0.37698135519346,0.3965975094219107,0.1267869135249799,0.3567586892096063,0.2965884305881792,0.0102508722283957,0.3091336925520241,0.0379143875711131,0.43674818004358,0.2126835398616249,0.7580050389828458,0.0940418461677073,85.0
0.101840407138522,0.3847078983332879,0.2560144242856266,0.3122861085891959,0.3285173663786322,0.4034936961054982,0.1629573258487057,0.1112071455215878,0.0458317337290651,0.1038314537326022,0.0820105871290539,0.1593319419194421,0.3331919139477993,2.11
0.9311280926330342,0.483952661064368,0.5754680099064258,0.0248718442689984,0.0647015088483314,0.1526389205723916,0.0215019871467211,0.1402320221568389,0.0834798858868953,0.1836780936560662,0.0374277600637704,0.1557055971065554,0.1443375672974063,1.7
0.6537625222108734,0.376519680348324,0.3965975094219107,0.2238452684329809,0.3672896606531606,0.2370343290354424,0.0085232930908546,0.2634157521524577,0.0230042526153091,0.2389781474831233,0.1423068667084212,0.6494032838897351,0.1685438503133769,15.0
0.0297010479175944,0.369711669809344,0.1352896559946178,0.1813724711098444,0.4176699592037553,0.2076637707254693,0.1053978297544624,0.6450844100559978,0.3387583107772326,0.1513997457033384,0.7933688720605819,0.6823409626616977,0.1307669683062203,0.048
0.6159203482999623,0.2146765413773,0.1720339015690722,0.2779095427890539,0.3073346521082673,0.6584932746633594,0.1608595271720977,0.1353594521932009,0.0274854563768706,0.4130582359880536,0.0909118477827645,0.2666586069825735,0.268018000129086,6.0
0.5426954126522329,0.519003792266008,0.3106880908933991,0.1287624932962526,0.1230462659227441,0.1648950390969872,0.1398623185559309,0.1826414273959103,0.1524794544629855,0.7469028004028464,0.0751594260661618,0.1098520102546603,0.42520374201343,32.5
0.5833830113852575,0.399866604287368,0.3965975094219107,0.1607562801738351,0.2698065956396528,0.2897593439290654,0.0551300983742933,0.3458283552411498,0.0425214238775401,0.4953781938606454,0.4940781039497484,0.9073456999391296,0.128623884627314,84.0
0.6537625222108734,0.376049272975872,0.3965975094219107,0.0846156662943998,0.3508232233781695,0.2826490297828604,0.0105257844908628,0.3319926627518073,0.0396545149240297,0.4715205806977788,0.2253069603274364,0.7748282288867133,0.0888231183368653,65.9
0.5833830113852575,0.37698135519346,0.3965975094219107,0.1267869135249799,0.3480139366653107,0.2948352762157071,0.0109617161140127,0.3091336925520241,0.0379143875711131,0.43674818004358,0.2283897564964729,0.7780010494799345,0.0909811675297066,72.0
0.9279161288951432,0.347270382702648,0.4328990532424561,0.0563405267900228,0.1356742628829163,0.3189890545962648,0.0587828920293802,0.3824200944143655,0.0640027264017674,0.7160163443658493,0.2466039196392985,0.7674290292629459,0.43999289766995,82.0
0.7908898130069723,0.239703602023424,0.5891806524635844,0.0063792797728633,0.0158774663781896,0.0207004503106319,0.0274451661232695,0.034548130193385,0.0023412799814001,0.0053496744022015,0.0287733066566194,0.0538531879517074,0.1666641178542223,6.6
0.9279161288951432,0.0910716952449807,0.4328990532424561,0.5255398970574338,0.3164200998095078,0.45424173322344,0.0214224786982313,0.0061305351868429,0.0005028367043134,0.0980499014938885,0.0079660063770426,0.0180418183520941,0.5713142742834266,5.1
0.4760534159186269,0.5888713082192241,0.7118201501104253,0.2039540083409423,0.1261107854443096,0.1153328440728215,0.208578083587001,0.1653468117842322,0.1406480019375006,0.3138046872251275,0.0298923874053407,0.0900138739688648,0.1999999999999999,5.17
0.4340497775522778,0.3839861109436559,0.1093473332155451,0.3047685908008533,0.1289457632171693,0.0466498108600455,0.0785072000777548,0.1127110251399946,0.0727531261611128,0.2077684716257566,0.0921681944998007,0.1355082874864564,0.1632993161855453,7.34
0.0670587826868999,0.379230251299772,0.1660574278912995,0.3995682303169655,0.378881061708321,0.3155381616558363,0.0967728141398088,0.0819115705550236,0.0165875716073294,0.0329665798006721,0.0530290952570745,0.1228302239792491,0.1632993161855453,2.3
0.4845833914740441,0.52033187406864,0.0965975227029633,0.140276335436077,0.0843634514665522,0.0453653990312726,0.1240887515036019,0.122235596056571,0.1072947824022016,0.575091273520663,0.0784675169390195,0.1112094922973756,0.1443375672974063,2.4
0.7522534474035649,0.305744490434496,0.3013028137105265,0.2107570799332128,0.1649931313655635,0.2855436359520283,0.324384028308391,0.2242988928257783,0.1738137606145864,0.8471332021558154,0.0705895628738611,0.2127264722902668,0.2312999972987166,5.1
0.5833830113852575,0.3740331065524639,0.3965975094219107,0.1669189997831395,0.3465559951502227,0.294204047554077,0.0106291257345006,0.3217662813466412,0.0397486821827682,0.4621353575474016,0.2051749886905993,0.7468865040011989,0.1303482662613263,36.0
0.4442030449608568,0.38349240910262,0.2257778944936357,0.2092011821503416,0.4348032845503771,0.282828654611284,0.1017031079685225,0.1405327980805202,0.0866200802773237,0.6788295665596733,0.0732425767237943,0.1504004005988531,0.34550687402713,1.79
0.1321617294905296,0.4993175825913881,0.0353718701373362,0.2051138416403527,0.0648158224682048,0.1895535936214621,0.1320944936991851,0.1352692194160965,0.1234170935774995,0.3478363395112432,0.0267785970506177,0.0998657443463359,0.0,1.9
0.5833830113852575,0.364002055008324,0.3965975094219107,0.1602833168497803,0.1417031631950382,0.328787462823473,0.0361212210500924,0.3270338573230907,0.0236766958393041,0.2057935195379039,0.249086675468314,0.7889056234177665,0.1333333333333333,94.0
0.5909728143812887,0.215965466211676,0.3485200989473836,0.1217638322276555,0.1449739616436652,0.3642943911559348,0.0444655908357417,0.0749908569132133,0.0080156462435386,0.6557755802374616,0.0490729953417696,0.1457181588630338,0.37761535902953,10.1
0.8476362687636623,0.437857126656516,0.5222109889111622,0.0,0.0034294085962013,0.0,0.0579986312037104,0.2530229935373481,0.1145645651621537,0.1202577142254245,0.2937549820645675,0.3079600923215708,0.0,0.16
0.2165641546962516,0.554704760932992,0.1798697226132631,0.0823598953486377,0.2900136536187576,0.2010428735726967,0.2342506725023111,0.1142149047584014,0.1083530985325547,0.3682302056438675,0.0871861299322439,0.0649619179584063,0.1443375672974063,10.02
0.5909728143812887,0.3924847869163719,0.3965975094219107,0.102389632489178,0.3492439856048159,0.2862032115255453,0.010282750576959,0.3795152586934618,0.0432814743409822,0.5110393900534185,0.2306155792849444,0.7836108013013263,0.0889486443713506,79.9
0.6166326060671687,0.4269167149322879,0.3965975094219107,0.1096489922420677,0.3733663775556949,0.2500298129083427,0.0078439744108107,0.3247713757087709,0.0448239707219153,0.5719272868140206,0.1416993002289906,0.6509036222527961,0.1467824607954519,20.6
0.5909728143812887,0.35250401238182,0.3965975094219107,0.1806012894488545,0.3480772370063215,0.273521812185589,0.0096651516576999,0.3240260980862771,0.0221354467608322,0.1885876942522409,0.2247184507951823,0.7752122581521756,0.0955015482870056,27.0
0.7893150852761948,0.320945905451576,0.3356121996384809,0.1647360018049414,0.16552612157665,0.3008174036606849,0.3228073703855209,0.174370089494673,0.1220183803709743,0.7686699967577497,0.0722399362295735,0.211968963840443,0.2290614236454256,15.6
0.5833830113852575,0.37698135519346,0.3965975094219107,0.1267869135249799,0.1991408580262729,0.3173530621785942,0.0581592177328176,0.3091336925520241,0.0379143875711131,0.43674818004358,0.3700867662130604,0.86582624569595,0.1333333333333333,22.0
0.6792990764257921,0.509769192826244,0.7282443851804525,0.2699819218834799,0.6645690879510701,0.1091314139228062,0.2476333439936663,0.2721222646911143,0.2144496377677345,0.2802336483224879,0.3578741530490235,0.1025304502601544,0.0612599198316303,0.147
0.9193553800344526,0.3502277358008001,0.5019605268522741,0.1365605564230474,0.3625505445835527,0.2852735533400302,0.0084375955758409,0.29048558528378,0.0348711949323322,0.3882534978790881,0.1642067792211772,0.68407842868364,0.180493553036702,34.9
0.5967934408238476,0.284559566471068,0.3939412988984562,0.173947299190796,0.1554436603038181,0.2668098534385238,0.0428958781846808,0.1443084863746401,0.0322963971416955,0.7341716566087237,0.0442615459346353,0.1516969586580824,0.3725848151018033,10.0
0.3406364477296657,0.494396844166952,0.1798697226132631,0.1317460313515385,0.2672538119019683,0.1417241235634039,0.1778386541442154,0.1432899107142661,0.1352477763146987,0.618698473247749,0.0866879234754882,0.050997756243664,0.1561249499599599,16.4
0.4486200720999309,0.5758072432916161,0.5511636836168167,0.1397316132879981,0.0606319439808392,0.1780943338596436,0.3180314831168084,0.2415433791168428,0.2237806331905565,0.5960595503895542,0.0904244719011558,0.1938391544361902,0.223606797749979,10.1
0.905811759883977,0.392941698632524,0.5245383163016377,0.0740804211582344,0.3455281638278112,0.3510225949513598,0.0097497085495574,0.3498360360155497,0.0618492822911788,0.6715873899954793,0.1554114090211276,0.6749465602576531,0.0970922146043023,85.0
0.1701138698845029,0.4821957653505961,0.1061156104120088,0.1298501815456885,0.1204225397194103,0.1874014706236509,0.182536638461963,0.1934192313278255,0.1725930202075423,0.5958576739483086,0.0247442540188654,0.1415968929609613,0.2737575750121686,2.04
0.9279161288951432,0.1546858187910048,0.4328990532424561,0.4085953166131268,0.3232789170019104,0.4700348934241204,0.0188423072255851,0.0127086129170867,0.0012870463606191,0.4469560043504639,0.0064711638102829,0.0249116768465821,0.5866666666666667,10.26
0.3917922594174248,0.440895931014368,0.2412724558804539,0.1309695496450982,0.1427833811773937,0.1860315988543324,0.1558279746943066,0.3891240990031624,0.2445713656269531,0.6977891492818518,0.073297130330809,0.1766151438026953,0.40207221020884,8.7
0.6554668824901143,0.266488333835724,0.3966567916137767,0.1714604693016358,0.3234290815080166,0.2932808770057806,0.0113296433252232,0.2617196767188186,0.0111761826871341,0.2079386946457094,0.2326147357838628,0.7833032367839707,0.1049138331036553,47.3
0.0673149223700099,0.5740391634897,0.3531874592686718,0.1765480052899208,0.400021460476904,0.1765568851175687,0.185979970007248,0.2510679500334192,0.1587850426685727,0.2013566974786601,0.3043211106682617,0.2323772549302075,0.3726779962499633,0.56
